"eol_id","Taxa category","Latin name","Italian common name","Florae url ","Acta planctorum url","Floritaly url"
"5708019","Specie","Hypericum perfoliatum","Erba di S. Giovanni a foglie cordate","https://www.florae.it/?id=3824","http://www.actaplantarum.org/flora/flora_info.php?id=4134","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1245"
"5707323","Specie","Hypericum barbatum","Erba di S. Giovanni barbata","https://www.florae.it/?id=3823","http://www.actaplantarum.org/flora/flora_info.php?id=9304","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=12139"
"5708142","Specie","Hypericum richeri","Erba di S. Giovanni di Belleval","https://www.florae.it/?id=3822","http://www.actaplantarum.org/flora/flora_info.php?id=4138","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1246"
"5707906","Specie","Hypericum montanum","Erba di S. Giovanni montana","https://www.florae.it/?id=3821","http://www.actaplantarum.org/flora/flora_info.php?id=4131","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1240"
"5707468","Specie","Hypericum coris","Erba di S. Giovanni aghifoglia; Cori","https://www.florae.it/?id=3820","http://www.actaplantarum.org/flora/flora_info.php?id=4121","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1235"
"5707534","Specie","Hypericum elodes","Erba di S. Giovanni delle torbiere","https://www.florae.it/?id=3818","http://www.actaplantarum.org/flora/flora_info.php?id=4122","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1244"
"2889778","Specie","Hypericum hirsutum","Erba di S. Giovanni irsuta","https://www.florae.it/?id=3817","http://www.actaplantarum.org/flora/flora_info.php?id=4126","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1236"
"5708077","Specie","Hypericum pubescens","Erba di S. Giovanni pubescente","https://www.florae.it/?id=3816","http://www.actaplantarum.org/flora/flora_info.php?id=4136","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1243"
"5708333","Specie","Hypericum tomentosum","Erba di S. Giovanni tomentosa","https://www.florae.it/?id=3815","http://www.actaplantarum.org/flora/flora_info.php?id=4141","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1242"
"5707275","Specie","Hypericum annulatum","Erba di S. Giovanni anulata","https://www.florae.it/?id=3814","http://www.actaplantarum.org/flora/flora_info.php?id=4116","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1241"
"5707238","Specie","Hypericum aegypticum","Erba di S. Giovanni egiziana","https://www.florae.it/?id=3813","http://www.actaplantarum.org/flora/flora_info.php?id=4114","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1234"
"5707693","Specie","Hypericum inodorum",NULL,"https://www.florae.it/?id=3812","http://www.actaplantarum.org/flora/flora_info.php?id=4129","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=0"
"5707663","Specie","Hypericum hircinum","Erba di S. Giovanni caprina; Ruta caprina","https://www.florae.it/?id=3811","http://www.actaplantarum.org/flora/flora_info.php?id=4123","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1228"
"590493","Specie","Hypericum androsaemum","Erba di S. Giovanni arbustiva; Tutta-sana, Erba sana, Ruta selvatica","https://www.florae.it/?id=3810","http://www.actaplantarum.org/flora/flora_info.php?id=4115","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1231"
"5707321","Specie","Hypericum balearicum",NULL,"https://www.florae.it/?id=3809","http://www.actaplantarum.org/flora/flora_info.php?id=4118","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1233"
"584899","Specie","Hypericum calycinum",NULL,"https://www.florae.it/?id=3808","http://www.actaplantarum.org/flora/flora_info.php?id=4120","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1232"
"486509","Specie","Hypericum humifusum","Erba di S. Giovanni prostrata","https://www.florae.it/?id=3807","http://www.actaplantarum.org/flora/flora_info.php?id=4127","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1249"
"584941","Specie","Hypericum mutilum","Erba di S. Giovanni americana","https://www.florae.it/?id=3806","http://www.actaplantarum.org/flora/flora_info.php?id=4132","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1254"
"59558","Genere","Hypericum","Erba di S. Giovanni","https://www.florae.it/?id=3805",NULL,NULL
"5233477","Specie","Paeonia coriacea","Peonia di Corsica","https://www.florae.it/?id=3800","http://www.actaplantarum.org/flora/flora_info.php?id=5630","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1227"
"5233476","Specie","Paeonia mascula","Peonia maschio","https://www.florae.it/?id=3799","http://www.actaplantarum.org/flora/flora_info.php?id=5631","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=9022"
"486255","Specie","Paeonia officinalis","Peonia selvatica","https://www.florae.it/?id=3798","http://www.actaplantarum.org/flora/flora_info.php?id=5633","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1221"
"5233576","Specie","Paeonia peregrina","Peonia pellegrina","https://www.florae.it/?id=3797","http://www.actaplantarum.org/flora/flora_info.php?id=5638","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1219"
"61607","Genere","Paeonia","Peonia","https://www.florae.it/?id=3796",NULL,NULL
"5514466","Specie","Berberis aetnensis","Crespino dell'Etna","https://www.florae.it/?id=3795","http://www.actaplantarum.org/flora/flora_info.php?id=1179","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1216"
"596556","Specie","Berberis vulgaris","Crespino comune","https://www.florae.it/?id=3794","http://www.actaplantarum.org/flora/flora_info.php?id=1178","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1215"
"46371897","Specie","Mahonia aquifolium","Maonia","https://www.florae.it/?id=3793","http://www.actaplantarum.org/flora/flora_info.php?id=4931","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1217"
"61051","Genere","Berberis","Crespino","https://www.florae.it/?id=3792",NULL,NULL
"5515919","Specie","Epimedium alpinum","Epimedio alpino","https://www.florae.it/?id=3791","http://www.actaplantarum.org/flora/flora_info.php?id=2889","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1213"
"2874010","Specie","Thalictrum simplex","Pigamo arba-scopaia","https://www.florae.it/?id=3787","http://www.actaplantarum.org/flora/flora_info.php?id=7733","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1209"
"5529584","Specie","Thalictrum lucidum",NULL,"https://www.florae.it/?id=3786","http://www.actaplantarum.org/flora/flora_info.php?id=7728","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1208"
"2873975","Specie","Thalictrum flavum","Pigamo giallo","https://www.florae.it/?id=3784","http://www.actaplantarum.org/flora/flora_info.php?id=7726","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1207"
"596272","Specie","Thalictrum minus","Pigamo minore","https://www.florae.it/?id=3781","http://www.actaplantarum.org/flora/flora_info.php?id=7729","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1203"
"2873977","Specie","Thalictrum foetidum","Pigamo puzzolente","https://www.florae.it/?id=3780","http://www.actaplantarum.org/flora/flora_info.php?id=7727","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1202"
"594413","Specie","Thalictrum alpinum","Pigamo alpino","https://www.florae.it/?id=3777","http://www.actaplantarum.org/flora/flora_info.php?id=7723","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1201"
"5529632","Specie","Thalictrum calabricum","Pigamo di Calabria","https://www.florae.it/?id=3776","http://www.actaplantarum.org/flora/flora_info.php?id=7725","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1200"
"591134","Specie","Thalictrum aquilegifolium","Pigamo colombino","https://www.florae.it/?id=3775","http://www.actaplantarum.org/flora/flora_info.php?id=7724","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1199"
"5526858","Specie","Aquilegia alpina","Aquilegia maggiore","https://www.florae.it/?id=3774","http://www.actaplantarum.org/flora/flora_info.php?id=809","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1195"
"5527099","Specie","Aquilegia bernardii","Aquilegia di Bernard","https://www.florae.it/?id=3773","http://www.actaplantarum.org/flora/flora_info.php?id=817","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1194"
"5527026","Specie","Aquilegia ottonis","Aquilegia di Re Otto","https://www.florae.it/?id=3772","http://www.actaplantarum.org/flora/flora_info.php?id=815","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1198"
"5527073","Specie","Aquilegia thalictrifolia","Aquilegia con foglie di Thalictrum","https://www.florae.it/?id=3771","http://www.actaplantarum.org/flora/flora_info.php?id=819","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=0"
"5526926","Specie","Aquilegia einseleana","Aquilegia di Einsele","https://www.florae.it/?id=3770","http://www.actaplantarum.org/flora/flora_info.php?id=813","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1190"
"5526880","Specie","Aquilegia bertolonii","Aquilegia di Bertoloni","https://www.florae.it/?id=3769","http://www.actaplantarum.org/flora/flora_info.php?id=812","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1192"
"5526977","Specie","Aquilegia kitaibelii","Aquilegia di Kitaibel","https://www.florae.it/?id=3767",NULL,NULL
"5526875","Specie","Aquilegia barbaricina","Aquilegia di Sardegna","https://www.florae.it/?id=3766","http://www.actaplantarum.org/flora/flora_info.php?id=811","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1187"
"5527088","Specie","Aquilegia viscosa","Aquilegia vischiosa","https://www.florae.it/?id=3765","http://www.actaplantarum.org/flora/flora_info.php?id=9366","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1186"
"5527016","Specie","Aquilegia nigricans","Aquilegia ghiandolosa","https://www.florae.it/?id=3764","http://www.actaplantarum.org/flora/flora_info.php?id=816","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1189"
"5526866","Specie","Aquilegia atrata","Aquilegia scura","https://www.florae.it/?id=3763","http://www.actaplantarum.org/flora/flora_info.php?id=810","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1188"
"595119","Specie","Aquilegia vulgaris","Aquilegia comune","https://www.florae.it/?id=3762","http://www.actaplantarum.org/flora/flora_info.php?id=821","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=0"
"2903636","Specie","Ranunculus rionii","Ranuncolo di Rion","https://www.florae.it/?id=3754","http://www.actaplantarum.org/flora/flora_info.php?id=6385","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1178"
"473801","Specie","Ranunculus aquatilis","Ranuncolo acquatico","https://www.florae.it/?id=3751","http://www.actaplantarum.org/flora/flora_info.php?id=6312","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1174"
"5523924","Specie","Ranunculus fluitans","Ranuncolo fluitante","https://www.florae.it/?id=3749","http://www.actaplantarum.org/flora/flora_info.php?id=6336","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1180"
"5524932","Specie","Ranunculus penicillatus","Ranuncolo pennello","https://www.florae.it/?id=3747","http://www.actaplantarum.org/flora/flora_info.php?id=6372","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1182"
"5524386","Specie","Ranunculus peltatus","Ranuncolo peltato","https://www.florae.it/?id=3746","http://www.actaplantarum.org/flora/flora_info.php?id=6368","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1171"
"5523356","Specie","Ranunculus baudotii","Ranuncolo di Baudot","https://www.florae.it/?id=3743",NULL,"http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1173"
"596387","Specie","Ranunculus hederaceus",NULL,"https://www.florae.it/?id=3742",NULL,NULL
"5524778","Specie","Ranunculus omiophyllus","Ranuncolo ederaceo","https://www.florae.it/?id=3741","http://www.actaplantarum.org/flora/flora_info.php?id=6363","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1169"
"5524780","Specie","Ranunculus ophioglossifolius","Ranuncolo con foglie d'Ofioglosso","https://www.florae.it/?id=3739","http://www.actaplantarum.org/flora/flora_info.php?id=6364","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1160"
"5523533","Specie","Ranunculus cassubicus",NULL,"https://www.florae.it/?id=3737",NULL,NULL
"5523875","Specie","Ranunculus fallax","Ranuncolo incerto","https://www.florae.it/?id=3719",NULL,NULL
"593657","Specie","Ranunculus auricomus","Ranuncolo botton d'oro","https://www.florae.it/?id=3718","http://www.actaplantarum.org/flora/flora_info.php?id=6315","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=0"
"5523533","Specie","Ranunculus cassubicus","Ranuncolo polacco","https://www.florae.it/?id=3717",NULL,NULL
"5523461","Specie","Ranunculus bullatus","Ranuncolo rosulato","https://www.florae.it/?id=3716","http://www.actaplantarum.org/flora/flora_info.php?id=6323","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1141"
"473789","Specie","Ranunculus ficaria","Ranuncolo favagello","https://www.florae.it/?id=3711","http://www.actaplantarum.org/flora/flora_info.php?id=6331","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1137"
"5523967","Specie","Ranunculus garganicus","Ranuncolo del Gargano","https://www.florae.it/?id=3710","http://www.actaplantarum.org/flora/flora_info.php?id=6338","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1134"
"5524588","Specie","Ranunculus millefoliatus","Ranuncolo millefoglio","https://www.florae.it/?id=3709","http://www.actaplantarum.org/flora/flora_info.php?id=6354","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1133"
"5524685","Specie","Ranunculus neapolitanus","Ranuncolo napoletano","https://www.florae.it/?id=3706","http://www.actaplantarum.org/flora/flora_info.php?id=6362","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1108"
"5525733","Specie","Ranunculus venetus","Ranuncolo veneto","https://www.florae.it/?id=3701","http://www.actaplantarum.org/flora/flora_info.php?id=6404","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1103"
"5524791","Specie","Ranunculus oreophilus","Ranuncolo orofilo","https://www.florae.it/?id=3700",NULL,NULL
"5523268","Specie","Ranunculus apenninus","Ranuncolo dell'Apennino","https://www.florae.it/?id=3699","http://www.actaplantarum.org/flora/flora_info.php?id=6311","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1100"
"5523159","Specie","Ranunculus aduncus","Ranuncolo adunco","https://www.florae.it/?id=3698","http://www.actaplantarum.org/flora/flora_info.php?id=6308","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1106"
"5525024","Specie","Ranunculus pollinensis","Ranuncolo del Pollino","https://www.florae.it/?id=3697","http://www.actaplantarum.org/flora/flora_info.php?id=6376","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1099"
"5523319","Specie","Ranunculus montanus","Ranuncolo montano","https://www.florae.it/?id=3696","http://www.actaplantarum.org/flora/flora_info.php?id=6359","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1102"
